traj_tx,traj_ty
254.18,-6.84549770540563
254.19,-6.8446411018157045
254.2,-6.843782784000002
254.21,-6.842922753544293
254.22,-6.8420610120343675
254.23,-6.841197561055998
254.24,-6.840332402194963
254.25,-6.839465537037038
254.26,-6.838596967168002
254.27,-6.837726694173627
254.28,-6.836854719639701
254.29,-6.835981045151998
254.3,-6.8351056722962955
254.31,-6.834228602658371
254.32,-6.833349837824001
254.33,-6.83246937937896
254.34,-6.831587228909035
254.35,-6.830703387999998
254.36,-6.829817858237629
254.37,-6.8289306412077035
254.38,-6.828041738496001
254.39,-6.827151151688298
254.4,-6.826258882370367
254.41,-6.825364932127998
254.42,-6.824469302546962
254.43,-6.823571995213037
254.44,-6.822673011712
254.45,-6.8217723536296315
254.46,-6.8208700225517
254.47,-6.8199660200639975
254.48,-6.819060347752295
254.49,-6.81815300720237
254.5,-6.8172440000000005
254.51,-6.816333327730964
254.52,-6.815420991981034
254.53,-6.814506994335998
254.54,-6.813591336381628
254.55,-6.812674019703703
254.56,-6.811755045888001
254.57,-6.810834416520297
254.58,-6.8099121331863675
254.59,-6.808988197471997
254.6,-6.808062610962962
254.61,-6.8071353752450365
254.62,-6.806206491904
254.63,-6.805275962525631
254.64,-6.804343788695705
254.65,-6.803409971999997
254.66,-6.802474514024294
254.67,-6.801537416354369
254.68,-6.800598680576
254.69,-6.799658308274964
254.7,-6.798716301037039
254.71,-6.797772660447997
254.72,-6.796827388093627
254.73,-6.795880485559703
254.74,-6.794931954432
254.75,-6.793981796296297
254.76,-6.793030012738372
254.77,-6.792076605343997
254.78,-6.791121575698961
254.79,-6.7901649253890355
254.8,-6.789206655999999
254.81,-6.78824676911763
254.82,-6.7872852663277055
254.83,-6.786322149215996
254.84,-6.785357419368294
254.85,-6.784391078370369
254.86,-6.783423127808
254.87,-6.782453569266963
254.88,-6.781482404333038
254.89,-6.7805096345920015
254.9,-6.779535261629627
254.91,-6.778559287031702
254.92,-6.777581712383999
254.93,-6.776602539272297
254.94,-6.775621769282371
254.95,-6.774639404000002
254.96,-6.77365544501096
254.97,-6.7726698939010355
254.98,-6.771682752255999
254.99,-6.77069402166163
255.0,-6.769703703703704
255.01,-6.768711799968002
255.02,-6.767718312040293
255.03,-6.766723241506368
255.04,-6.765726589951999
255.05,-6.764728358962962
255.06,-6.7637285501250375
255.07,-6.7627271650240015
255.08,-6.761724205245626
255.09,-6.760719672375702
255.1,-6.759713567999999
255.11,-6.758705893704295
255.12,-6.757696651074371
255.13,-6.756685841696001
255.14,-6.755673467154965
255.15,-6.754659529037035
255.16,-6.753644028927998
255.17,-6.752626968413629
255.18,-6.751608349079704
255.19,-6.750588172512001
255.2,-6.749566440296298
255.21,-6.748543154018368
255.22,-6.747518315263998
255.23,-6.746491925618962
255.24,-6.745463986669037
255.25,-6.7444345000000006
255.26,-6.743403467197631
255.27,-6.742370889847701
255.28,-6.741336769535998
255.29,-6.740301107848295
255.3,-6.73926390637037
255.31,-6.738225166688
255.32,-6.737184890386964
255.33,-6.736143079053034
255.34,-6.735099734271998
255.35,-6.734054857629628
255.36,-6.7330084507117025
255.37,-6.731960515104
255.38,-6.7309110523922975
255.39,-6.729860064162372
255.4,-6.7288075519999975
255.41,-6.727753517490961
255.42,-6.726697962221037
255.43,-6.725640887776
255.44,-6.72458229574163
255.45,-6.723522187703706
255.46,-6.722460565247998
255.47,-6.7213974299602945
255.48,-6.72033278342637
255.49,-6.719266627232
255.5,-6.718198962962964
255.51,-6.717129792205039
255.52,-6.716059116543997
255.53,-6.7149869375656275
255.54,-6.713913256855703
255.55,-6.712838075999999
255.56,-6.711761396584297
255.57,-6.710683220194372
255.58,-6.709603548415997
255.59,-6.7085223828349605
255.6,-6.707439725037036
255.61,-6.706355576607999
255.62,-6.70526993913363
255.63,-6.704182814199704
255.64,-6.703094203392002
255.65,-6.702004108296293
255.66,-6.7009125304983685
255.67,-6.699819471583999
255.68,-6.698724933138963
255.69,-6.6976289167490375
255.7,-6.696531424000002
255.71,-6.695432456477627
255.72,-6.694332015767702
255.73,-6.693230103455999
255.74,-6.692126721128296
255.75,-6.6910218703703706
255.76,-6.689915552768001
255.77,-6.68880776990696
255.78,-6.687698523373035
255.79,-6.686587814751999
255.8,-6.685475645629629
255.81,-6.684362017591704
255.82,-6.683246932224002
255.83,-6.682130391112293
255.84,-6.681012395842368
255.85,-6.679892947999999
255.86,-6.678772049170962
255.87,-6.677649700941037
255.88,-6.676525904896001
255.89,-6.675400662621632
255.9,-6.674273975703701
255.91,-6.673145845727999
255.92,-6.6720162742802955
255.93,-6.67088526294637
255.94,-6.669752813312001
255.95,-6.6686189269629645
255.96,-6.667483605485034
255.97,-6.666346850463999
255.98,-6.665208663485629
255.99,-6.664069046135703
256.0,-6.662928000000001
256.01,-6.661785526664298
256.02,-6.660641627714373
256.03,-6.659496304736003
256.04,-6.658349559314961
256.05,-6.657201393037036
256.06,-6.656051807488001
256.07,-6.654900804253631
256.08,-6.653748384919706
256.09,-6.652594551072004
256.1,-6.651439304296295
256.11,-6.650282646178369
256.12,-6.649124578304
256.13,-6.647965102258964
256.14,-6.646804219629039
256.15,-6.645641932000004
256.16,-6.6444782409576275
256.17,-6.643313148087702
256.18,-6.642146654976
256.19,-6.640978763208297
256.2,-6.639809474370372
256.21,-6.638638790048003
256.22,-6.637466711826961
256.23,-6.6362932412930355
256.24,-6.635118380031999
256.25,-6.63394212962963
256.26,-6.632764491671705
256.27,-6.631585467744003
256.28,-6.6304050594323005
256.29,-6.629223268322368
256.3,-6.628040095999999
256.31,-6.626855544050963
256.32,-6.625669614061039
256.33,-6.624482307616002
256.34,-6.623293626301633
256.35,-6.622103571703701
256.36,-6.620912145407999
256.37,-6.619719349000296
256.38,-6.618525184066371
256.39,-6.617329652192002
256.4,-6.616132754962966
256.41,-6.614934493965035
256.42,-6.613734870783999
256.43,-6.612533887005629
256.44,-6.611331544215705
256.45,-6.610127844000002
256.46,-6.6089227879443
256.47,-6.607716377634368
256.48,-6.606508614655999
256.49,-6.605299500594962
256.5,-6.6040890370370375
256.51,-6.602877225568001
256.52,-6.6016640677736325
256.53,-6.600449565239708
256.54,-6.599233719551998
256.55,-6.598016532296295
256.56,-6.596798005058371
256.57,-6.595578139424001
256.58,-6.594356936978965
256.59,-6.593134399309041
256.6,-6.591910527999998
256.61,-6.5906853246376285
256.62,-6.589458790807704
256.63,-6.588230928096001
256.64,-6.587001738088299
256.65,-6.585771222370374
256.66,-6.584539382527997
256.67,-6.583306220146961
256.68,-6.582071736813036
256.69,-6.580835934112001
256.7,-6.579598813629632
256.71,-6.578360376951706
256.72,-6.577120625663997
256.73,-6.575879561352295
256.74,-6.57463718560237
256.75,-6.573393500000001
256.76,-6.572148506130965
256.77,-6.5709022055810395
256.78,-6.569654599936004
256.79,-6.568405690781628
256.8,-6.567155479703702
256.81,-6.5659039682880005
256.82,-6.564651158120298
256.83,-6.563397050786373
256.84,-6.562141647872004
256.85,-6.5608849509629605
256.86,-6.559626961645035
256.87,-6.5583676815039995
256.88,-6.557107112125631
256.89,-6.555845255095706
256.9,-6.554582112000004
256.91,-6.553317684424294
256.92,-6.552051973954368
256.93,-6.550784982175999
256.94,-6.549516710674964
256.95,-6.548247161037039
256.96,-6.5469763348480035
256.97,-6.545704233693627
256.98,-6.544430859159702
256.99,-6.543156212831999
257.0,-6.541880296296297
257.01,-6.540603111138372
257.02,-6.539324658944002
257.03,-6.538044941298967
257.04,-6.536763959789035
257.05,-6.535481716
257.06,-6.53419821151763
257.07,-6.532913447927705
257.08,-6.531627426816002
257.09,-6.5303401497683
257.1,-6.529051618370368
257.11,-6.527761834207999
257.12,-6.526470798866963
257.13,-6.525178513933039
257.14,-6.523884980992002
257.15,-6.522590201629633
257.16,-6.521294177431701
257.17,-6.519996909983998
257.18,-6.518698400872296
257.19,-6.517398651682371
257.2,-6.516097664000002
257.21,-6.514795439410966
257.22,-6.513491979501034
257.23,-6.512187285855998
257.24,-6.510881360061629
257.25,-6.509574203703704
257.26,-6.5082658183680016
257.27,-6.506956205640299
257.28,-6.505645367106375
257.29,-6.504333304351998
257.3,-6.503020018962962
257.31,-6.501705512525037
257.32,-6.500389786624002
257.33,-6.499072842845632
257.34,-6.497754682775708
257.35,-6.496435307999997
257.36,-6.495114720104295
257.37,-6.49379292067437
257.38,-6.492469911296001
257.39,-6.491145693554965
257.4,-6.489820269037041
257.41,-6.488493639327997
257.42,-6.487165806013628
257.43,-6.485836770679703
257.44,-6.484506534912001
257.45,-6.4831751002962985
257.46,-6.481842468418374
257.47,-6.480508640863997
257.48,-6.479173619218962
257.49,-6.477837405069036
257.5,-6.476500000000001
257.51,-6.475161405597632
257.52,-6.473821623447707
257.53,-6.472480655136004
257.54,-6.471138502248294
257.55,-6.469795166370369
257.56,-6.468450649088
257.57,-6.467104951986965
257.58,-6.46575807665304
257.59,-6.464410024672004
257.6,-6.463060797629627
257.61,-6.461710397111702
257.62,-6.460358824704
257.63,-6.459006081992298
257.64,-6.457652170562373
257.65,-6.456297092000003
257.66,-6.45494084789096
257.67,-6.453583439821035
257.68,-6.452224869376
257.69,-6.45086513814163
257.7,-6.449504247703706
257.71,-6.448142199648004
257.72,-6.446778995560293
257.73,-6.445414637026368
257.74,-6.444049125631999
257.75,-6.4426824629629635
257.76,-6.4413146506050385
257.77,-6.439945690144003
257.78,-6.438575583165633
257.79,-6.4372043312557015
257.8,-6.435831935999999
257.81,-6.4344583989842965
257.82,-6.433083721794372
257.83,-6.431707906016003
257.84,-6.430330953234967
257.85,-6.428952865037035
257.86,-6.427573643007999
257.87,-6.4261932887336295
257.88,-6.424811803799705
257.89,-6.423429189792002
257.9,-6.4220454482963
257.91,-6.420660580898367
257.92,-6.419274589183998
257.93,-6.417887474738962
257.94,-6.416499239149038
257.95,-6.415109884000002
257.96,-6.413719410877633
257.97,-6.4123278213677
257.98,-6.410935117055998
257.99,-6.409541299528295
258.0,-6.408146370370371
258.01,-6.406750331168002
258.02,-6.405353183506966
258.03,-6.403954928973041
258.04,-6.402555569151998
258.05,-6.401155105629629
258.06,-6.399753539991703
258.07,-6.398350873824001
258.08,-6.396947108712299
258.09,-6.395542246242375
258.1,-6.394136287999997
258.11,-6.392729235570961
258.12,-6.391321090541037
258.13,-6.389911854496001
258.14,-6.388501529021632
258.15,-6.387090115703708
258.16,-6.385677616127997
258.17,-6.384264031880295
258.18,-6.38284936454637
258.19,-6.381433615712001
258.2,-6.380016786962965
258.21,-6.378598879885041
258.22,-6.377179896063996
258.23,-6.375759837085628
258.24,-6.3743387045357025
258.25,-6.3729165000000005
258.26,-6.371493225064298
258.27,-6.370068881314373
258.28,-6.368643470336004
258.29,-6.36721699371496
258.3,-6.365789453037036
258.31,-6.364360849888
258.32,-6.362931185853631
258.33,-6.3615004625197065
258.34,-6.360068681472004
258.35,-6.358635844296294
258.36,-6.357201952578369
258.37,-6.355767007903999
258.38,-6.354331011858964
258.39,-6.35289396602904
258.4,-6.351455872000003
258.41,-6.350016731357627
258.42,-6.348576545687702
258.43,-6.347135316575999
258.44,-6.345693045608297
258.45,-6.344249734370372
258.46,-6.3428053844480035
258.47,-6.341359997426959
258.48,-6.339913574893035
258.49,-6.338466118431999
258.5,-6.33701762962963
258.51,-6.335568110071705
258.52,-6.334117561344003
258.53,-6.332665985032301
258.54,-6.3312133827223676
258.55,-6.329759755999999
258.56,-6.328305106450963
258.57,-6.326849435661039
258.58,-6.325392745216003
258.59,-6.323935036701634
258.6,-6.322476311703701
258.61,-6.3210165718079985
258.62,-6.319555818600296
258.63,-6.318094053666371
258.64,-6.316631278592002
258.65,-6.315167494962967
258.66,-6.313702704365034
258.67,-6.312236908383998
258.68,-6.310770108605629
258.69,-6.309302306615704
258.7,-6.307833504000002
258.71,-6.306363702344299
258.72,-6.304892903234366
258.73,-6.303421108255998
258.74,-6.301948318994962
258.75,-6.300474537037037
258.76,-6.298999763968002
258.77,-6.297524001373633
258.78,-6.296047250839708
258.79,-6.2945695139519975
258.8,-6.2930907922962955
258.81,-6.291611087458371
258.82,-6.290130401024001
258.83,-6.288648734578966
258.84,-6.287166089709041
258.85,-6.285682467999997
258.86,-6.2841978710376285
258.87,-6.282712300407703
258.88,-6.281225757696001
258.89,-6.279738244488299
258.9,-6.278249762370374
258.91,-6.276760312927997
258.92,-6.275269897746961
258.93,-6.273778518413036
258.94,-6.272286176512001
258.95,-6.270792873629632
258.96,-6.269298611351707
258.97,-6.267803391263996
258.98,-6.266307214952294
258.99,-6.264810084002369
259.0,-6.263312000000001
259.01,-6.261812964530964
259.02,-6.26031297918104
259.03,-6.258812045536004
259.04,-6.257310165181627
259.05,-6.255807339703702
259.06,-6.254303570688
259.07,-6.252798859720298
259.08,-6.2512932083863735
259.09,-6.2497866182720045
259.1,-6.24827909096296
259.11,-6.246770628045035
259.12,-6.245261231103999
259.13,-6.2437509017256305
259.14,-6.242239641495706
259.15,-6.240727452000003
259.16,-6.239214334824293
259.17,-6.2377002915543684
259.18,-6.236185323776
259.19,-6.234669433074964
259.2,-6.233152621037039
259.21,-6.231634889248004
259.22,-6.230116239293626
259.23,-6.228596672759702
259.24,-6.227076191231999
259.25,-6.225554796296296
259.26,-6.224032489538372
259.27,-6.222509272544003
259.28,-6.220985146898967
259.29,-6.219460114189034
259.3,-6.217934175999998
259.31,-6.21640733391763
259.32,-6.214879589527705
259.33,-6.213350944416002
259.34,-6.211821400168301
259.35,-6.210290958370367
259.36,-6.2087596206079985
259.37,-6.207227388466963
259.38,-6.205694263533038
259.39,-6.204160247392003
259.4,-6.202625341629633
259.41,-6.2010895478317005
259.42,-6.199552867583998
259.43,-6.198015302472296
259.44,-6.196476854082371
259.45,-6.194937524000002
259.46,-6.193397313810967
259.47,-6.191856225101033
259.48,-6.190314259455998
259.49,-6.188771418461629
259.5,-6.187227703703704
259.51,-6.1856831167680015
259.52,-6.1841376592402995
259.53,-6.182591332706375
259.54,-6.181044138751997
259.55,-6.179496078962962
259.56,-6.177947154925037
259.57,-6.176397368224001
259.58,-6.1748467204456325
259.59,-6.173295213175708
259.6,-6.1717428479999965
259.61,-6.170189626504294
259.62,-6.16863555027437
259.63,-6.167080620896002
259.64,-6.165524839954966
259.65,-6.163968209037041
259.66,-6.162410729727997
259.67,-6.160852403613627
259.68,-6.159293232279703
259.69,-6.157733217312001
259.7,-6.156172360296298
259.71,-6.154610662818374
259.72,-6.153048126463996
259.73,-6.151484752818961
259.74,-6.149920543469036
259.75,-6.1483555
259.76,-6.146789623997631
259.77,-6.145222917047707
259.78,-6.143655380736004
259.79,-6.1420870166482935
259.8,-6.140517826370369
259.81,-6.138947811488
259.82,-6.1373769735869645
259.83,-6.13580531425304
259.84,-6.134232835072004
259.85,-6.1326595376296265
259.86,-6.131085423511702
259.87,-6.129510494303999
259.88,-6.1279347515922975
259.89,-6.126358196962373
259.9,-6.124780832000004
259.91,-6.1232026582909596
259.92,-6.121623677421035
259.93,-6.1200438909759995
259.94,-6.11846330054163
259.95,-6.116881907703705
259.96,-6.115299714048003
259.97,-6.1137167211602925
259.98,-6.112132930626368
259.99,-6.110548344031999
260.0,-6.108962962962963
260.01,-6.1073767890050386
260.02,-6.105789823744003
260.03,-6.104202068765634
260.04,-6.102613525655701
260.05,-6.101024195999998
260.06,-6.099434081384296
260.07,-6.097843183394372
260.08,-6.096251503616003
260.09,-6.094659043634968
260.1,-6.093065805037034
260.11,-6.091471789407998
260.12,-6.089876998333629
260.13,-6.088281433399705
260.14,-6.086685096192003
260.15,-6.0850879882963005
260.16,-6.083490111298366
260.17,-6.081891466783998
260.18,-6.080292056338962
260.19,-6.078691881549037
260.2,-6.077090944000002
260.21,-6.075489245277633
260.22,-6.0738867869677
260.23,-6.072283570655998
260.24,-6.0706795979282955
260.25,-6.069074870370371
260.26,-6.067469389568002
260.27,-6.065863157106966
260.28,-6.064256174573042
260.29,-6.062648443551997
260.3,-6.061039965629628
260.31,-6.0594307423917035
260.32,-6.057820775424001
260.33,-6.056210066312299
260.34,-6.054598616642375
260.35,-6.052986427999997
260.36,-6.051373501970961
260.37,-6.049759840141037
260.38,-6.048145444096001
260.39,-6.0465303154216326
260.4,-6.044914455703708
260.41,-6.043297866527996
260.42,-6.041680549480294
260.43,-6.04006250614637
260.44,-6.038443738112001
260.45,-6.036824246962965
260.46,-6.035204034285041
260.47,-6.033583101663996
260.48,-6.0319614506856265
260.49,-6.030339082935702
260.5,-6.028716
260.51,-6.027092203464298
260.52,-6.025467694914374
260.53,-6.0238424759360045
260.54,-6.02221654811496
260.55,-6.0205899130370355
260.56,-6.018962572288
260.57,-6.017334527453631
260.58,-6.015705780119706
260.59,-6.014076331872005
260.6,-6.012446184296293
260.61,-6.010815338978368
260.62,-6.009183797504
260.63,-6.007551561458964
260.64,-6.00591863242904
260.65,-6.004285012000004
260.66,-6.002650701757625
260.67,-6.001015703287702
260.68,-5.999380018175999
260.69,-5.997743648008297
260.7,-5.996106594370373
260.71,-5.994468858848004
260.72,-5.992830443026959
260.73,-5.991191348493034
260.74,-5.989551576831999
260.75,-5.98791112962963
260.76,-5.986270008471705
260.77,-5.984628214944003
260.78,-5.9829857506323005
260.79,-5.981342617122367
260.8,-5.979698815999998
260.81,-5.9780543488509625
260.82,-5.976409217261038
260.83,-5.974763422816003
260.84,-5.9731169671016335
260.85,-5.9714698517037
260.86,-5.969822078207998
260.87,-5.968173648200295
260.88,-5.966524563266371
260.89,-5.964874824992003
260.9,-5.963224434962967
260.91,-5.961573394765033
260.92,-5.959921705983998
260.93,-5.958269370205629
260.94,-5.9566163890157044
260.95,-5.954962764000002
260.96,-5.9533084967443
260.97,-5.9516535888343665
260.98,-5.949998041855997
260.99,-5.948341857394961
261.0,-5.946685037037037
261.01,-5.945027582368001
261.02,-5.943369494973632
261.03,-5.941710776439709
261.04,-5.940051428351997
261.05,-5.938391452296295
261.06,-5.93673084985837
261.07,-5.935069622624002
261.08,-5.933407772178966
261.09,-5.931745300109041
261.1,-5.930082207999996
261.11,-5.928418497437628
261.12,-5.926754170007703
261.13,-5.9250892272960005
261.14,-5.923423670888299
261.15,-5.921757502370374
261.16,-5.920090723327996
261.17,-5.918423335346961
261.18,-5.916755340013037
261.19,-5.9150867389120005
261.2,-5.913417533629632
261.21,-5.911747725751708
261.22,-5.910077316863996
261.23,-5.908406308552293
261.24,-5.906734702402369
261.25,-5.9050625000000005
261.26,-5.903389702930965
261.27,-5.901716312781041
261.28,-5.900042331136005
261.29,-5.898367759581626
261.3,-5.896692599703702
261.31,-5.895016853088
261.32,-5.893340521320297
261.33,-5.891663605986373
261.34,-5.889986108672004
261.35,-5.88830803096296
261.36,-5.886629374445035
261.37,-5.8849501407039995
261.38,-5.8832703313256305
261.39,-5.881589947895706
261.4,-5.879908992000004
261.41,-5.878227465224293
261.42,-5.876545369154368
261.43,-5.874862705375999
261.44,-5.873179475474964
261.45,-5.87149568103704
261.46,-5.869811323648004
261.47,-5.8681264048936255
261.48,-5.866440926359701
261.49,-5.864754889631999
261.5,-5.863068296296296
261.51,-5.861381147938372
261.52,-5.859693446144004
261.53,-5.858005192498968
261.54,-5.8563163885890335
261.55,-5.854627035999998
261.56,-5.85293713631763
261.57,-5.851246691127705
261.58,-5.849555702016003
261.59,-5.8478641705683
261.6,-5.846172098370367
261.61,-5.844479487007998
261.62,-5.842786338066962
261.63,-5.841092653133038
261.64,-5.839398433792002
261.65,-5.837703681629634
261.66,-5.8360083982317
261.67,-5.834312585183998
261.68,-5.8326162440722955
261.69,-5.830919376482371
261.7,-5.829221984000002
261.71,-5.827524068210966
261.72,-5.825825630701033
261.73,-5.824126673055997
261.74,-5.822427196861629
261.75,-5.820727203703704
261.76,-5.819026695168001
261.77,-5.817325672840299
261.78,-5.815624138306375
261.79,-5.813922093151997
261.8,-5.812219538962961
261.81,-5.810516477325037
261.82,-5.808812909824002
261.83,-5.807108838045632
261.84,-5.805404263575708
261.85,-5.803699187999996
261.86,-5.801993612904294
261.87,-5.80028753987437
261.88,-5.798580970496001
261.89,-5.796873906354966
261.9,-5.795166349037041
261.91,-5.7934583001279965
261.92,-5.7917497612136275
261.93,-5.790040733879703
261.94,-5.788331219712001
261.95,-5.786621220296299
261.96,-5.784910737218374
261.97,-5.783199772063996
261.98,-5.78148832641896
261.99,-5.779776401869036
262.0,-5.7780640000000005
262.01,-5.776351122397632
262.02,-5.774637770647707
262.03,-5.772923946336005
262.04,-5.771209651048293
262.05,-5.769494886370369
262.06,-5.767779653888
262.07,-5.766063955186964
262.08,-5.76434779185304
262.09,-5.762631165472005
262.1,-5.760914077629626
262.11,-5.759196529911701
262.12,-5.757478523903999
262.13,-5.755760061192297
262.14,-5.754041143362373
262.15,-5.752321772000004
262.16,-5.750601948690958
262.17,-5.7488816750210345
262.18,-5.7471609525759995
262.19,-5.74543978294163
262.2,-5.7437181677037055
262.21,-5.741996108448004
262.22,-5.740273606760292
262.23,-5.738550664226367
262.24,-5.736827282431999
262.25,-5.735103462962963
262.26,-5.733379207405039
262.27,-5.731654517344003
262.28,-5.729929394365635
262.29,-5.7282038400557
262.3,-5.726477855999998
262.31,-5.724751443784296
262.32,-5.723024604994372
262.33,-5.721297341216003
262.34,-5.719569654034967
262.35,-5.717841545037033
262.36,-5.716113015807998
262.37,-5.714384067933629
262.38,-5.712654702999704
262.39,-5.710924922592002
262.4,-5.709194728296301
262.41,-5.707464121698366
262.42,-5.705733104383997
262.43,-5.704001677938962
262.44,-5.702269843949038
262.45,-5.700537604000002
262.46,-5.698804959677633
262.47,-5.697071912567699
262.48,-5.695338464255997
262.49,-5.693604616328295
262.5,-5.691870370370371
262.51,-5.690135727968002
262.52,-5.688400690706966
262.53,-5.686665260173042
262.54,-5.684929437951997
262.55,-5.683193225629628
262.56,-5.6814566247917035
262.57,-5.679719637024001
262.58,-5.677982263912299
262.59,-5.676244507042375
262.6,-5.674506367999996
262.61,-5.6727678483709605
262.62,-5.671028949741037
262.63,-5.669289673696001
262.64,-5.667550021821632
262.65,-5.665809995703707
262.66,-5.6640695969279955
262.67,-5.662328827080294
262.68,-5.66058768774637
262.69,-5.6588461805120005
262.7,-5.657104306962965
262.71,-5.655362068685041
262.72,-5.6536194672639954
262.73,-5.651876504285626
262.74,-5.650133181335702
262.75,-5.6483895
262.76,-5.646645461864298
262.77,-5.644901068514374
262.78,-5.643156321536005
262.79,-5.641411222514959
262.8,-5.639665773037035
262.81,-5.637919974688
262.82,-5.6361738290536305
262.83,-5.634427337719707
262.84,-5.632680502272004
262.85,-5.630933324296293
262.86,-5.629185805378368
262.87,-5.627437947103999
262.88,-5.625689751058964
262.89,-5.62394121882904
262.9,-5.622192352000004
262.91,-5.620443152157625
262.92,-5.618693620887701
262.93,-5.616943759775999
262.94,-5.615193570408297
262.95,-5.613443054370372
262.96,-5.611692213248004
262.97,-5.6099410486269585
262.98,-5.608189562093034
262.99,-5.606437755231998
263.0,-5.60468562962963
263.01,-5.602933186871706
263.02,-5.601180428544003
263.03,-5.599427356232301
263.04,-5.597673971522367
263.05,-5.595920275999998
263.06,-5.5941662712509626
263.07,-5.592411958861039
263.08,-5.590657340416003
263.09,-5.588902417501634
263.1,-5.5871471917037
263.11,-5.5853916646079975
263.12,-5.583635837800296
263.13,-5.581879712866371
263.14,-5.5801232913920025
263.15,-5.578366574962967
263.16,-5.5766095651650325
263.17,-5.574852263583997
263.18,-5.573094671805628
263.19,-5.571336791415704
263.2,-5.569578624000002
263.21,-5.5678201711443
263.22,-5.566061434434365
263.23,-5.564302415455997
263.24,-5.562543115794962
263.25,-5.560783537037037
263.26,-5.559023680768002
263.27,-5.557263548573633
263.28,-5.555503142039709
263.29,-5.5537424627519965
263.3,-5.551981512296295
263.31,-5.55022029225837
263.32,-5.548458804224001
263.33,-5.546697049778966
263.34,-5.544935030509041
263.35,-5.543172747999996
263.36,-5.541410203837628
263.37,-5.539647399607703
263.38,-5.537884336896001
263.39,-5.536121017288298
263.4,-5.534357442370374
263.41,-5.532593613727996
263.42,-5.53082953294696
263.43,-5.529065201613036
263.44,-5.527300621312
263.45,-5.525535793629632
263.46,-5.523770720151708
263.47,-5.5220054024639955
263.48,-5.520239842152293
263.49,-5.518474040802369
263.5,-5.516708
263.51,-5.514941721330965
263.52,-5.513175206381041
263.53,-5.511408456736005
263.54,-5.509641473981626
263.55,-5.507874259703701
263.56,-5.506106815488
263.57,-5.504339142920298
263.58,-5.502571243586373
263.59,-5.500803119072004
263.6,-5.499034770962959
263.61,-5.497266200845035
263.62,-5.495497410303999
263.63,-5.49372840092563
263.64,-5.491959174295706
263.65,-5.490189732000004
263.66,-5.488420075624292
263.67,-5.486650206754367
263.68,-5.484880126975999
263.69,-5.483109837874964
263.7,-5.481339341037039
263.71,-5.479568638048003
263.72,-5.4777977304936245
263.73,-5.4760266199597005
263.74,-5.4742553080319984
263.75,-5.472483796296296
263.76,-5.470712086338372
263.77,-5.468940179744004
263.78,-5.467168078098968
263.79,-5.465395782989034
263.8,-5.463623295999998
263.81,-5.461850618717629
263.82,-5.460077752727705
263.83,-5.4583046996160025
263.84,-5.456531460968301
263.85,-5.454758038370366
263.86,-5.452984433407997
263.87,-5.451210647666962
263.88,-5.449436682733038
263.89,-5.4476625401920025
263.9,-5.445888221629634
263.91,-5.4441137286317
263.92,-5.442339062783997
263.93,-5.440564225672295
263.94,-5.438789218882371
263.95,-5.437014044000002
263.96,-5.435238702610967
263.97,-5.433463196301032
263.98,-5.431687526655997
263.99,-5.429911695261628
264.0,-5.4281357037037035
264.01,-5.426359553568002
264.02,-5.424583246440299
264.03,-5.422806783906375
264.04,-5.421030167551996
264.05,-5.419253398962961
264.06,-5.417476479725036
264.07,-5.415699411424002
264.08,-5.4139221956456325
264.09,-5.412144833975709
264.1,-5.410367327999996
264.11,-5.408589679304294
264.12,-5.40681188947437
264.13,-5.4050339600960005
264.14,-5.403255892754966
264.15,-5.4014776890370415
264.16,-5.399699350527996
264.17,-5.397920878813627
264.18,-5.396142275479702
264.19,-5.394363542112001
264.2,-5.392584680296299
264.21,-5.390805691618374
264.22,-5.389026577663995
264.23,-5.38724734001896
264.24,-5.385467980269035
264.25,-5.3836885
264.26,-5.381908900797631
264.27,-5.380129184247707
264.28,-5.378349351936005
264.29,-5.376569405448293
264.3,-5.374789346370369
264.31,-5.373009176288
264.32,-5.371228896786964
264.33,-5.36944850945304
264.34,-5.367668015872004
264.35,-5.365887417629626
264.36,-5.364106716311701
264.37,-5.362325913503999
264.38,-5.360545010792297
264.39,-5.358764009762373
264.4,-5.356982912000004
264.41,-5.355201719090958
264.42,-5.353420432621034
264.43,-5.351639054175998
264.44,-5.34985758534163
264.45,-5.348076027703706
264.46,-5.346294382848003
264.47,-5.344512652360291
264.48,-5.342730837826367
264.49,-5.340948940831998
264.5,-5.339166962962963
264.51,-5.337384905805039
264.52,-5.3356027709440035
264.53,-5.333820559965634
264.54,-5.3320382744557
264.55,-5.330255915999998
264.56,-5.328473486184296
264.57,-5.326690986594372
264.58,-5.324908418816003
264.59,-5.323125784434968
264.6,-5.321343085037033
264.61,-5.319560322207997
264.62,-5.317777497533629
264.63,-5.315994612599704
264.64,-5.3142116689920025
264.65,-5.312428668296301
264.66,-5.310645612098366
264.67,-5.308862501983997
264.68,-5.307079339538962
264.69,-5.305296126349037
264.7,-5.303512864000002
264.71,-5.3017295540776335
264.72,-5.2999461981676985
264.73,-5.298162797855997
264.74,-5.296379354728295
264.75,-5.294595870370371
264.76,-5.2928123463680015
264.77,-5.291028784306966
264.78,-5.289245185773042
264.79,-5.2874615523519966
264.8,-5.285677885629628
264.81,-5.283894187191703
264.82,-5.282110458624001
264.83,-5.280326701512299
264.84,-5.278542917442375
264.85,-5.276759107999996
264.86,-5.27497527477096
